,Year,Country,Participant,Song,Points,Competition,Qualified,Rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
936,2007,Latvia,Bonaparti.lv,Questa Notte,168,Semi-Final,yes,5th,0.525,0.602,10,-4.087,1,0.0306,0.669,0,0.102,0.354,118.014,178773
937,2007,Bosnia & Herzegovina,Marija Sestic,Rijeka Bez Imena,106,Grand Final,NaN,11th,0.424,0.536,2,-7.398,1,0.0467,0.688,0,0.0645,0.408,158.195,191093
938,2007,Spain,NASH,I Love You Mi Vida,43,Grand Final,NaN,20th,0.575,0.947,11,-5.026,0,0.0658,0.0337,0,0.259,0.692,124.984,179893
939,2007,Belarus,Dmitry Koldun,Work Your Magic,145,Grand Final,NaN,6th,0.599,0.805,8,-3.693,0,0.0312,0.0546,0,0.386,0.615,120.002,222500
940,2007,Ireland,Dervish,They Can't Stop The Spring,5,Grand Final,NaN,24th,0.381,0.583,8,-13.235,1,0.0421,0.686,0.907,0.101,0.787,191.616,293888
941,2007,Finland,Hanna Pakarinen,Leave Me Alone,53,Grand Final,NaN,17th,0.273,0.839,9,-6.392,1,0.0477,0.000312,7.43e-05,0.501,0.433,141.478,214173
942,2007,North Macedonia,Karolina,Mojot Svet,73,Grand Final,NaN,14th,0.637,0.977,4,-3.083,1,0.0494,0.0862,0,0.15,0.942,120.009,272213
943,2007,Slovenia,Alenka Gotar,Cvet Z Juga,66,Grand Final,NaN,15th,0.31,0.767,0,-3.067,0,0.0552,0.718,1.32e-06,0.343,0.373,123.923,183760
944,2007,Hungary,Magdi Rúzsa,Unsubstantial Blues,128,Grand Final,NaN,9th,0.607,0.553,2,-11.985,1,0.056,0.00171,0.333,0.222,0.179,77.48,358458
945,2007,Lithuania,4Fun,Love Or Leave,28,Grand Final,NaN,21st,0.83,0.769,0,-4.309,1,0.048,0.0998,0,0.0298,0.879,120.039,213359
946,2007,Greece,Sarbel,Yassou Maria,139,Grand Final,NaN,7th,0.558,0.833,9,-5.217,1,0.0605,0.00185,1.68e-06,0.05,0.942,172.069,180387
947,2007,Georgia,Sopho,Visionary Dream,97,Grand Final,NaN,12th,0.116,0.00552,1,-37.961,1,0.0442,0.975,0.99,0.0858,0.0355,85.456,208579
948,2007,Sweden,The Ark,The Worrying Kind,51,Grand Final,NaN,18th,0.638,0.853,1,-3.839,0,0.0308,0.0151,0,0.0843,0.823,133.997,175773
949,2007,France,Les Fatals Picards,L'amour à La Française,19,Grand Final,NaN,22nd,0.75,0.891,5,-5.033,1,0.0633,0.203,0,0.363,0.846,102.06,232773
950,2007,Latvia,Bonaparti.lv,Questa Notte,54,Grand Final,NaN,16th,0.525,0.602,10,-4.087,1,0.0306,0.669,0,0.102,0.354,118.014,178773
951,2007,Russia,Serebro,Song # 1,207,Grand Final,NaN,3rd,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
952,2007,Germany,Roger Cicero,Frauen Regieren Die Welt,49,Grand Final,NaN,19th,0.579,0.395,9,-11.222,1,0.0298,0.67,0.943,0.13,0.644,133.218,182120
953,2007,Serbia,Marija Šerifović,Molitva,268,Grand Final,NaN,1st,0.274,0.529,2,-6.772,0,0.0449,0.71,0,0.22,0.348,80.51,182533
954,2007,Ukraine,Verka Serduchka,Dancing Lasha Tumbai,235,Grand Final,NaN,2nd,0.725,0.959,0,-5.267,1,0.0566,0.00523,0.0082,0.283,0.965,144.031,179893
955,2007,United Kingdom,Scooch,Flying The Flag (for You),19,Grand Final,NaN,22nd,0.575,0.922,8,-4.044,1,0.197,0.0188,0,0.0664,0.367,137.986,184547
956,2007,Romania,Todomondo,"Liubi, Liubi, I Love You",84,Grand Final,NaN,13th,0.646,0.807,3,-6.888,0,0.126,0.0526,0,0.0952,0.516,140.012,126515
957,2007,Bulgaria,Elitsa Todorova & Stoyan Yankulov,Water,157,Grand Final,NaN,5th,0.645,0.928,9,-5.272,0,0.0864,0.00555,0.000104,0.0944,0.744,130.026,178773
958,2007,Türkiye,Kenan Dogulu,Shake It Up Shekerim,163,Grand Final,NaN,4th,0.633,0.852,7,-5.028,1,0.297,0.0013,1.82e-05,0.271,0.44,154.957,148646
959,2007,Armenia,Hayko,Anytime You Need,138,Grand Final,NaN,8th,0.436,0.439,7,-12.001,0,0.03,0.717,1.22e-05,0.137,0.397,167.97,180413
960,2007,Moldova,Natalia Barbu,Fight,109,Grand Final,NaN,10th,0.197,0.0854,0,-24.935,1,0.0481,0.992,0.971,0.0825,0.0361,78.192,267260
961,2006,Armenia,André,Without Your Love,150,Semi-Final,yes,6th,0.353,0.719,1,-10.641,1,0.0416,6.29e-05,0.0162,0.083,0.712,161.188,163973
962,2006,Bulgaria,Mariana Popova,Let Me Cry,36,Semi-Final,no,17th,0.491,0.737,7,-6.129,1,0.0449,0.307,0,0.0664,0.416,100.024,255973
963,2006,Slovenia,Anej Dean,Mr. Nobody,49,Semi-Final,no,16th,0.75,0.242,5,-14.509,0,0.0339,0.454,0.849,0.112,0.456,64.986,214154
964,2006,Andorra,Jennifer,Sense Tu,8,Semi-Final,no,23rd,0.556,0.465,0,-6.505,0,0.0413,0.736,0,0.128,0.359,168.085,218320
965,2006,Belarus,Polina Smolova,Mum,10,Semi-Final,no,22nd,0.68,0.798,5,-4.13,0,0.0589,0.265,1.79e-06,0.0968,0.501,117.038,217607
966,2006,Albania,Luiz Ejlli,Zjarr E Ftohtë,58,Semi-Final,no,14th,0.838,0.561,6,-10.694,0,0.108,0.105,0.00028,0.0503,0.801,103.989,155529
967,2006,Belgium,Kate Ryan,Je T'adore,69,Semi-Final,no,12th,0.566,0.951,8,-3.197,0,0.0352,0.000926,0.000517,0.338,0.259,129.954,184587
968,2006,Ireland,Brian Kennedy,Every Song Is A Cry For Love,79,Semi-Final,yes,9th,0.483,0.447,7,-9.028,1,0.0277,0.512,5.15e-06,0.0938,0.321,74.125,168800
969,2006,Cyprus,Annet Artani,Why Angels Cry,57,Semi-Final,no,15th,0.254,0.356,7,-8.036,1,0.0311,0.731,0,0.0973,0.296,57.51,180147
970,2006,Monaco,Séverine Ferrer,La Coco-dance,14,Semi-Final,no,21st,0.795,0.582,7,-4.393,1,0.0691,0.000236,0.88,0.077,0.708,130.018,181687
971,2006,North Macedonia,Elena Risteska,Ninanajna,76,Semi-Final,yes,10th,0.22,0.317,7,-16.624,1,0.0388,0.786,0.926,0.101,0.0419,134.744,310000
972,2006,Poland,Ich Troje,Follow My Heart,70,Semi-Final,no,11th,0.403,0.426,7,-23.575,1,0.322,0.583,1.55e-05,0.584,0.823,89.839,70080
973,2006,Russia,Dima Bilan,Never Let You Go,217,Semi-Final,yes,3rd,0.456,0.927,7,-4.548,0,0.0999,0.202,0,0.24,0.574,170.024,187987
974,2006,Türkiye,Sibel Tüzün,Superstar,91,Semi-Final,yes,8th,0.749,0.733,2,-9.892,1,0.035,0.0324,0,0.0975,0.825,130.045,182227
975,2006,Ukraine,Tina Karol,Show Me Your Love,146,Semi-Final,yes,7th,0.431,0.875,4,-10.295,0,0.0723,0.000283,0.735,0.0812,0.373,96.382,178599
976,2006,Finland,Lordi,Hard Rock Hallelujah,292,Semi-Final,yes,1st,0.595,0.93,3,-6.49,1,0.0365,0.000516,0.00925,0.349,0.694,122.993,183080
977,2006,Netherlands,Treble,Amambanda,22,Semi-Final,no,20th,0.685,0.938,4,-5.078,0,0.142,0.138,1.04e-05,0.236,0.808,102.991,180773
978,2006,Lithuania,LT United,We Are The Winners,163,Semi-Final,yes,5th,0.74,0.709,1,-5.966,1,0.0796,0.0208,0,0.0716,0.65,130.018,151533
979,2006,Portugal,Nonstop,Coisas De Nada,26,Semi-Final,no,19th,0.603,0.687,10,-6.29,0,0.331,0.574,1.72e-06,0.0851,0.364,135.088,182497
980,2006,Sweden,Carola,Invincible,214,Semi-Final,yes,4th,0.535,0.941,6,-3.593,1,0.0431,0.000823,1e-05,0.038,0.568,131.039,180987
981,2006,Estonia,Sandra,Through My Window,28,Semi-Final,no,18th,0.607,0.926,3,-2.835,1,0.0279,0.0105,5.91e-06,0.433,0.74,141.954,182320
982,2006,Bosnia & Herzegovina,Hari Mata Hari,Lejla,267,Semi-Final,yes,2nd,0.524,0.465,6,-8.096,0,0.0323,0.862,0.000143,0.067,0.312,90.957,181453
983,2006,Iceland,Silvia Night,Congratulations,62,Semi-Final,no,13th,0.711,0.85,2,-4.7,1,0.068,0.155,0,0.429,0.726,90.034,181369
984,2006,Serbia & Montenegro,"Withdrew from the competition, but still voted",,,Semi-Final,no,24th,0.402,0.639,1,-7.974,0,0.0601,0.312,0.0123,0.31,0.346,108.154,1138313
985,2006,Switzerland,Six4One,If We All Give A Little,30,Grand Final,NaN,16th,0.552,0.585,11,-4.95,0,0.0281,0.53,0,0.132,0.289,80.536,191293
986,2006,Moldova,Arsenium & Natalia Gordienko,Loca,22,Grand Final,NaN,20th,0.69,0.84,7,-5.051,1,0.0376,0.055,0,0.0672,0.656,82.004,198114
987,2006,Israel,Eddie Butler,Ze Hazman,4,Grand Final,NaN,23rd,0.676,0.778,9,-5.8,0,0.0573,0.00497,0,0.0822,0.227,139.979,130064
988,2006,Latvia,Cosmos,I Hear Your Heart,30,Grand Final,NaN,16th,0.262,0.478,7,-6.431,0,0.0266,0.583,0.275,0.152,0.0818,101.057,317048
989,2006,Norway,Christine Guldbrandsen,Alvedansen,36,Grand Final,NaN,14th,0.347,0.639,7,-7.214,0,0.0303,0.261,3.29e-05,0.107,0.521,172.175,174920
990,2006,Spain,Las Ketchup,Bloody Mary,18,Grand Final,NaN,21st,0.591,0.637,9,-6.365,0,0.03,0.0107,1.95e-06,0.113,0.432,99.998,244760
991,2006,Malta,Fabrizio Faniello,I Do,1,Grand Final,NaN,24th,0.536,0.984,10,-3.219,1,0.0746,0.087,0,0.23,0.493,135.965,177360
992,2006,Germany,Texas Lightning,"No, No, Never",36,Grand Final,NaN,14th,0.649,0.864,2,-5.142,1,0.0282,0.243,0,0.203,0.737,120.974,179787
993,2006,Denmark,Sidsel Ben Semmane,Twist Of Love,26,Grand Final,NaN,18th,0.903,0.898,7,-4.227,1,0.0553,0.146,6.16e-05,0.0337,0.979,126.982,241560
994,2006,Russia,Dima Bilan,Never Let You Go,248,Grand Final,NaN,2nd,0.456,0.927,7,-4.548,0,0.0999,0.202,0,0.24,0.574,170.024,187987
995,2006,North Macedonia,Elena Risteska,Ninanajna,56,Grand Final,NaN,12th,0.22,0.317,7,-16.624,1,0.0388,0.786,0.926,0.101,0.0419,134.744,310000
996,2006,Romania,Mihai Traistariu,Tornero,172,Grand Final,NaN,4th,0.676,0.906,9,-5.845,1,0.0315,0.185,0,0.0837,0.641,130.032,181933
997,2006,Bosnia & Herzegovina,Hari Mata Hari,Lejla,229,Grand Final,NaN,3rd,0.524,0.465,6,-8.096,0,0.0323,0.862,0.000143,0.067,0.312,90.957,181453
998,2006,Lithuania,LT United,We Are The Winners,162,Grand Final,NaN,6th,0.74,0.709,1,-5.966,1,0.0796,0.0208,0,0.0716,0.65,130.018,151533
999,2006,United Kingdom,Daz Sampson,Teenage Life,25,Grand Final,NaN,19th,0.639,0.925,7,-5.087,1,0.101,0.342,1.47e-06,0.799,0.489,89.994,188667
1000,2006,Greece,Anna Vissi,Everything,128,Grand Final,NaN,9th,0.375,0.504,6,-6.688,1,0.0366,0.228,0,0.208,0.384,176.318,180520
1001,2006,Finland,Lordi,Hard Rock Hallelujah,292,Grand Final,NaN,1st,0.595,0.93,3,-6.49,1,0.0365,0.000516,0.00925,0.349,0.694,122.993,183080
1002,2006,Ukraine,Tina Karol,Show Me Your Love,145,Grand Final,NaN,7th,0.431,0.875,4,-10.295,0,0.0723,0.000283,0.735,0.0812,0.373,96.382,178599
1003,2006,France,Virginie Pouchin,Il était Temps,5,Grand Final,NaN,22nd,0.586,0.507,2,-10.193,0,0.0343,0.777,0,0.18,0.96,73.007,117147
1004,2006,Croatia,Severina,Moja Štikla,56,Grand Final,NaN,12th,0.741,0.89,7,-3.91,1,0.0642,0.188,1.31e-06,0.0835,0.77,106.047,177987
1005,2006,Ireland,Brian Kennedy,Every Song Is A Cry For Love,93,Grand Final,NaN,10th,0.483,0.447,7,-9.028,1,0.0277,0.512,5.15e-06,0.0938,0.321,74.125,168800
1006,2006,Sweden,Carola,Invincible,170,Grand Final,NaN,5th,0.535,0.941,6,-3.593,1,0.0431,0.000823,1e-05,0.038,0.568,131.039,180987
1007,2006,Türkiye,Sibel Tüzün,Superstar,91,Grand Final,NaN,11th,0.749,0.733,2,-9.892,1,0.035,0.0324,0,0.0975,0.825,130.045,182227
1008,2006,Armenia,André,Without Your Love,129,Grand Final,NaN,8th,0.353,0.719,1,-10.641,1,0.0416,6.29e-05,0.0162,0.083,0.712,161.188,163973
1009,2005,Austria,Global.Kryner,Y Así,30,Semi-Final,no,21st,0.725,0.683,5,-5.577,0,0.0674,0.0622,5.14e-06,0.291,0.749,169.98,183353
1010,2005,Lithuania,Laura and the Lovers,Little By Little,17,Semi-Final,no,25th,0.757,0.0866,11,-18.493,1,0.0691,0.955,0.939,0.249,0.49,78.266,63526
1011,2005,Portugal,2B,Amar,51,Semi-Final,no,17th,0.878,0.622,1,-5.773,0,0.329,0.0171,2.12e-05,0.11,0.448,121.89,114003
1012,2005,Moldova,Zdob si Zdub,Boonika Bate Toba,207,Semi-Final,yes,2nd,0.378,0.896,2,-4.86,1,0.0431,0.0112,0,0.0982,0.932,174.606,239507
1013,2005,Latvia,Walter & Kazha,The War Is Not Over,85,Semi-Final,yes,10th,0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,160240
1014,2005,Monaco,Lise Darly,Tout De Moi,22,Semi-Final,no,24th,0.397,0.325,2,-10.499,1,0.0372,0.945,0,0.166,0.443,119.822,182413
1015,2005,Israel,Shiri Maymon,Hasheket Shenish'ar,158,Semi-Final,yes,7th,0.537,0.659,5,-5.716,0,0.0318,0.383,0,0.104,0.477,150.044,181347
1016,2005,Belarus,Angelica Agurbash,Love Me Tonight,67,Semi-Final,no,13th,0.579,0.813,7,-7.718,1,0.0377,0.0417,1.23e-05,0.209,0.761,142.72,229722
1017,2005,Netherlands,Glennis Grace,My Impossible Dream,53,Semi-Final,no,14th,0.45,0.574,3,-6.253,1,0.0327,0.352,0,0.126,0.278,135.827,165000
1018,2005,Iceland,Selma,If I Had Your Love,52,Semi-Final,no,16th,0.496,0.691,3,-4.849,0,0.0628,0.0222,0,0.342,0.703,149.757,190682
1019,2005,Belgium,Nuno Resende,Le Grand Soir,29,Semi-Final,no,22nd,0.572,0.317,0,-5.595,0,0.0405,0.564,0.232,0.0837,0.22,117.598,380493
1020,2005,Estonia,Suntribe,Let's Get Loud,31,Semi-Final,no,20th,0.82,0.937,5,-4.81,0,0.0549,0.135,0.000122,0.35,0.906,130.992,239400
1021,2005,Norway,Wig Wam,In My Dreams,164,Semi-Final,yes,6th,0.459,0.797,4,-3.972,0,0.0391,0.0185,0,0.17,0.504,126.099,181493
1022,2005,Romania,Luminita Anghel & Sistem,Let Me Try,235,Semi-Final,yes,1st,0.206,0.751,8,-5.615,0,0.0642,0.205,0,0.132,0.181,192.189,182695
1023,2005,Hungary,NOX,Forogj Világ,167,Semi-Final,yes,5th,0.683,0.803,9,-5.693,1,0.0415,0.439,9.72e-06,0.0726,0.579,140.066,204893
1024,2005,Finland,Geir Rönning,Why,50,Semi-Final,no,18th,0.651,0.601,8,-6.011,0,0.0445,0.106,0,0.218,0.397,74.977,182613
1025,2005,North Macedonia,Martin Vucic,Make My Day,97,Semi-Final,yes,9th,0.708,0.797,1,-9.449,0,0.13,0.0106,1.7e-05,0.624,0.217,127.935,120702
1026,2005,Andorra,Marian van de Wal,La Mirada Interior,27,Semi-Final,no,23rd,0.883,0.64,9,-10.307,0,0.352,0.0625,0.443,0.0988,0.671,80.001,255201
1027,2005,Switzerland,Vanilla Ninja,Cool Vibes,114,Semi-Final,yes,8th,0.619,0.676,2,-6.321,1,0.0542,0.279,0,0.0682,0.425,127.027,182147
1028,2005,Croatia,Boris Novkovic feat. Lado members,Vukovi Umiru Sami,169,Semi-Final,yes,4th,0.55,0.626,2,-7.531,0,0.0391,0.23,1.08e-05,0.366,0.732,159.967,177173
1029,2005,Bulgaria,Kaffe,Lorraine,49,Semi-Final,no,19th,0.563,0.614,0,-5.409,1,0.0603,0.537,0,0.2,0.46,147.888,187747
1030,2005,Ireland,Donna and Joseph McCaul,Love?,53,Semi-Final,no,14th,0.721,0.561,0,-16.358,1,0.0368,0.0885,1.24e-06,0.373,0.773,136.612,537173
1031,2005,Slovenia,Omar Naber,Stop,69,Semi-Final,no,12th,0.563,0.572,3,-6.17,0,0.0246,0.159,0,0.128,0.309,143.932,180320
1032,2005,Denmark,Jakob Sveistrup,Talking To You,185,Semi-Final,yes,3rd,0.683,0.264,0,-6.98,1,0.032,0.656,0,0.135,0.723,123.092,184823
1033,2005,Poland,Ivan & Delfin,Czarna Dziewczyna,81,Semi-Final,no,11th,0.626,0.454,3,-8.767,0,0.0392,0.729,0.000442,0.159,0.36,123.351,216000
1034,2005,Hungary,NOX,Forogj Világ,97,Grand Final,NaN,12th,0.683,0.803,9,-5.693,1,0.0415,0.439,9.72e-06,0.0726,0.579,140.066,204893
1035,2005,United Kingdom,Javine,Touch My Fire,18,Grand Final,NaN,22nd,0.76,0.781,11,-4.933,1,0.0604,0.112,1.82e-06,0.188,0.614,120.01,190213
1036,2005,Malta,Chiara,Angel,192,Grand Final,NaN,2nd,0.773,0.762,2,-10.139,1,0.0346,0.0341,0.000239,0.333,0.885,100.298,194507
1037,2005,Romania,Luminita Anghel & Sistem,Let Me Try,158,Grand Final,NaN,3rd,0.206,0.751,8,-5.615,0,0.0642,0.205,0,0.132,0.181,192.189,182695
1038,2005,Norway,Wig Wam,In My Dreams,125,Grand Final,NaN,9th,0.459,0.797,4,-3.972,0,0.0391,0.0185,0,0.17,0.504,126.099,181493
1039,2005,Türkiye,Gülseren,Rimi Rimi Ley,92,Grand Final,NaN,13th,0.82,0.256,7,-13.143,0,0.181,0.167,0.866,0.111,0.706,140.01,221143
1040,2005,Moldova,Zdob si Zdub,Boonika Bate Toba,148,Grand Final,NaN,6th,0.378,0.896,2,-4.86,1,0.0431,0.0112,0,0.0982,0.932,174.606,239507
1041,2005,Albania,Ledina Celo,Tomorrow I Go,53,Grand Final,NaN,16th,0.807,0.825,0,-4.147,1,0.37,0.0696,0,0.114,0.644,159.928,209811
1042,2005,Cyprus,Constantinos Christoforou,Ela Ela,46,Grand Final,NaN,18th,0.693,0.942,9,-3.41,0,0.084,0.276,0,0.102,0.703,130.016,115967
1043,2005,Spain,Son de sol,Brujería,28,Grand Final,NaN,21st,0.649,0.962,2,-4.049,1,0.0651,0.108,0,0.0466,0.898,175.936,172013
1044,2005,Israel,Shiri Maymon,Hasheket Shenish'ar,154,Grand Final,NaN,4th,0.537,0.659,5,-5.716,0,0.0318,0.383,0,0.104,0.477,150.044,181347
1045,2005,Serbia & Montenegro,No Name,Zauvijek Moja,137,Grand Final,NaN,7th,0.514,0.716,2,-8.058,1,0.0329,0.133,0.000314,0.328,0.678,146.005,276809
1046,2005,Denmark,Jakob Sveistrup,Talking To You,125,Grand Final,NaN,9th,0.683,0.264,0,-6.98,1,0.032,0.656,0,0.135,0.723,123.092,184823
1047,2005,Sweden,Martin Stenmarck,Las Vegas,30,Grand Final,NaN,19th,0.588,0.914,3,-3.73,0,0.0394,0.00129,0,0.329,0.688,128.015,185173
1048,2005,North Macedonia,Martin Vucic,Make My Day,52,Grand Final,NaN,17th,0.708,0.797,1,-9.449,0,0.13,0.0106,1.7e-05,0.624,0.217,127.935,120702
1049,2005,Ukraine,Greenjolly,Razom Nas Bahato,30,Grand Final,NaN,19th,0.523,0.594,9,-12.185,0,0.0407,0.0323,0.902,0.159,0.803,164.966,145455
1050,2005,Germany,Gracia,Run & Hide,4,Grand Final,NaN,24th,0.352,0.659,10,-10.868,1,0.034,0.0468,0.546,0.289,0.369,87.579,489227
1051,2005,Croatia,Boris Novkovic feat. Lado members,Vukovi Umiru Sami,115,Grand Final,NaN,11th,0.55,0.626,2,-7.531,0,0.0391,0.23,1.08e-05,0.366,0.732,159.967,177173
1052,2005,Greece,Helena Paparizou,My Number One,230,Grand Final,NaN,1st,0.775,0.744,6,-5.687,0,0.0366,0.197,7.99e-05,0.0261,0.963,112.993,175067
1053,2005,Russia,Natalia Podolskaya,Nobody Hurt No One,57,Grand Final,NaN,15th,0.531,0.823,2,-6.362,0,0.0386,6.84e-05,0.000189,0.261,0.39,112.98,199707
1054,2005,Bosnia & Herzegovina,Feminnem,Call Me,79,Grand Final,NaN,14th,0.621,0.623,8,-7.291,1,0.0549,0.194,0,0.0991,0.0845,140.01,145345
1055,2005,Switzerland,Vanilla Ninja,Cool Vibes,128,Grand Final,NaN,8th,0.619,0.676,2,-6.321,1,0.0542,0.279,0,0.0682,0.425,127.027,182147
1056,2005,Latvia,Walter & Kazha,The War Is Not Over,153,Grand Final,NaN,5th,0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,160240
1057,2005,France,Ortal,Chacun Pense à Soi,11,Grand Final,NaN,23rd,0.71,0.755,5,-8.28,0,0.0503,0.0493,0.775,0.336,0.874,127.985,288227
1058,2004,Finland,Jari Sillanpää,Takes 2 To Tango,51,Semi-Final,no,14th,0.703,0.858,9,-8.195,0,0.0583,0.00937,0,0.409,0.816,137.999,181186
1059,2004,Belarus,Aleksandra & Konstantin,My Galileo,10,Semi-Final,no,19th,0.565,0.957,4,-0.864,0,0.0966,0.0897,0,0.156,0.664,94.987,204093
1060,2004,Switzerland,Piero Esteriore & the MusicStars,Celebrate,,Semi-Final,no,22nd,0.51,0.43,1,-7.292,1,0.0268,0.454,0,0.106,0.201,138.09,245933
1061,2004,Latvia,Fomins & Kleins,Dziesma Par Laimi,23,Semi-Final,no,17th,0.315,0.156,0,-12.786,1,0.0301,0.996,0.892,0.11,0.356,85.476,38661
1062,2004,Israel,David D'or,Le'ha'amin,57,Semi-Final,no,11th,0.542,0.631,7,-7.155,1,0.0286,0.62,0.792,0.111,0.446,90.017,232267
1063,2004,Andorra,Marta Roure,Jugarem A Estimar-nos,12,Semi-Final,no,18th,0.687,0.911,6,-3.366,1,0.0286,0.12,0,0.0615,0.772,131.958,179787
1064,2004,Portugal,Sofia,Foi Magia,38,Semi-Final,no,15th,0.63,0.503,7,-9.397,1,0.0321,0.0865,0,0.037,0.75,80.006,238227
1065,2004,Malta,Julie & Ludwig,On Again... Off Again,74,Semi-Final,yes,8th,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,278991
1066,2004,Monaco,Maryon,Notre Planète,10,Semi-Final,no,19th,0.551,0.594,2,-8.718,1,0.268,0.143,1.07e-05,0.138,0.712,78.091,240000
1067,2004,Greece,Sakis Rouvas,Shake It,238,Semi-Final,yes,3rd,0.733,0.919,9,-4.69,0,0.0461,0.0347,0.000308,0.0924,0.658,113.009,180587
1068,2004,Ukraine,Ruslana,Wild Dances,256,Semi-Final,yes,2nd,0.649,0.919,0,-3.778,1,0.0768,0.174,3.64e-06,0.0519,0.684,171.991,183200
1069,2004,Lithuania,Linas ir Simona,What's Happened To Your Love,26,Semi-Final,no,16th,0.54,0.776,5,-5.161,1,0.0641,0.015,0.0548,0.0952,0.574,152.062,233707
1070,2004,Albania,Anjeza Shahini,The Image Of You,167,Semi-Final,yes,4th,0.569,0.789,1,-3.533,1,0.063,0.0555,0,0.184,0.473,129.835,179043
1071,2004,Cyprus,Lisa Andreas,Stronger Every Minute,149,Semi-Final,yes,5th,0.345,0.153,9,-14.438,1,0.035,0.837,1.47e-06,0.0986,0.116,68.753,182000
1072,2004,North Macedonia,Tose Proeski,Life,71,Semi-Final,yes,10th,0.715,0.939,9,-3.177,0,0.0887,0.154,0,0.0684,0.811,136.005,181747
1073,2004,Slovenia,Platin,Stay Forever,5,Semi-Final,no,21st,0.598,0.928,0,-4.057,0,0.0549,0.0536,0,0.0894,0.821,95.002,182053
1074,2004,Estonia,Neiokõsõ,Tii,57,Semi-Final,no,11th,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1075,2004,Croatia,Ivan Mikulic,You Are The Only One,72,Semi-Final,yes,9th,0.598,0.493,8,-8.755,0,0.0295,0.65,0.000616,0.107,0.494,106.988,184000
1076,2004,Denmark,Tomas Thordarson,Shame On You,56,Semi-Final,no,13th,0.715,0.944,9,-4.269,0,0.0642,0.187,0,0.576,0.823,117.234,169267
1077,2004,Serbia & Montenegro,Željko Joksimović,Lane Moje,263,Semi-Final,yes,1st,0.553,0.735,1,-4.115,0,0.0314,0.472,0.000226,0.148,0.526,101.001,181253
1078,2004,Bosnia & Herzegovina,Deen,In The Disco,133,Semi-Final,yes,7th,0.826,0.965,1,-3.473,1,0.083,0.00352,0.0124,0.341,0.584,122.816,458533
1079,2004,Netherlands,Re-union,Without You,146,Semi-Final,yes,6th,0.628,0.625,8,-3.832,1,0.0248,0.234,2.16e-05,0.132,0.468,95.962,277253
1080,2004,Spain,Ramón,Para Llenarme De Ti,87,Grand Final,NaN,10th,0.726,0.902,9,-5.337,0,0.0364,0.0161,0,0.0638,0.688,105.767,234520
1081,2004,Austria,Tie Break,Du Bist,9,Grand Final,NaN,21st,0.623,0.522,5,-6.621,1,0.0291,0.288,0,0.0769,0.318,129.9,191240
1082,2004,Norway,Knut Anders Sørum,High,3,Grand Final,NaN,24th,0.525,0.713,1,-8.787,1,0.0282,0.00175,0,0.116,0.315,93.714,185533
1083,2004,France,Jonatan Cerrada,A Chaque Pas,40,Grand Final,NaN,15th,0.824,0.748,5,-6.295,1,0.0521,0.435,5.72e-05,0.182,0.688,114.937,148169
1084,2004,Serbia & Montenegro,Željko Joksimović,Lane Moje,263,Grand Final,NaN,2nd,0.553,0.735,1,-4.115,0,0.0314,0.472,0.000226,0.148,0.526,101.001,181253
1085,2004,Malta,Julie & Ludwig,On Again... Off Again,50,Grand Final,NaN,12th,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,278991
1086,2004,Netherlands,Re-union,Without You,11,Grand Final,NaN,20th,0.628,0.625,8,-3.832,1,0.0248,0.234,2.16e-05,0.132,0.468,95.962,277253
1087,2004,Germany,Max (Maximilian Mutzke),Can't Wait Until Tonight,93,Grand Final,NaN,8th,0.835,0.709,1,-10.193,1,0.377,0.147,0,0.113,0.698,140.102,102868
1088,2004,Albania,Anjeza Shahini,The Image Of You,106,Grand Final,NaN,7th,0.569,0.789,1,-3.533,1,0.063,0.0555,0,0.184,0.473,129.835,179043
1089,2004,Ukraine,Ruslana,Wild Dances,280,Grand Final,NaN,1st,0.649,0.919,0,-3.778,1,0.0768,0.174,3.64e-06,0.0519,0.684,171.991,183200
1090,2004,Croatia,Ivan Mikulic,You Are The Only One,50,Grand Final,NaN,12th,0.598,0.493,8,-8.755,0,0.0295,0.65,0.000616,0.107,0.494,106.988,184000
1091,2004,Bosnia & Herzegovina,Deen,In The Disco,91,Grand Final,NaN,9th,0.826,0.965,1,-3.473,1,0.083,0.00352,0.0124,0.341,0.584,122.816,458533
1092,2004,Belgium,Xandee,1 Life,7,Grand Final,NaN,22nd,0.676,0.818,11,-10.255,0,0.0597,0.0406,8.23e-05,0.0489,0.892,129.984,176667
1093,2004,Russia,Julia Savicheva,Believe Me,67,Grand Final,NaN,11th,0.692,0.877,7,-5.478,0,0.0327,0.041,0.0048,0.182,0.891,119.983,165407
